"Alimento para bebes, de 9 a 12 meses, carne, bovina",81,12.03,2.52,51,2.43,0
"Alimento para bebes, de 6 a 8 meses, carne, vitela",81,13.12,2.45,33,1.51,0
"Alimento para bebes, de 6 a 8 meses, carne, porco",124,14,7.1,0,0,0
"Alimento para bebes, de 6 a 8 meses, carne, presunto",97,11.3,3.8,24,3.7,0
"Alimento para bebes, de 9 a 12 meses, carne, presunto,",97,11.3,3.8,29,3.7,0
"Alimento para bebes, de 6 a 8 meses, carne, cordeiro",87,14.07,3.41,36,0.85,0
"Alimento para bebes, de 6 a 8 meses, carne, frango",130,13.7,7.9,61,0.1,0
"Alimento para bebes, de 6 a 8 meses, carne, frango",130,13.7,7.9,61,0.1,0
"Alimento para bebes, de 9 a 12 meses, carne, frango",146,14,9.6,59,0,0
"Alimento para bebes, de 9 a 12 meses, carne, tiras de frango",188,14.6,14.4,78,1.5,0.2
"Alimento para bebes, de 6 a 8 meses, carne, peru",111,11.5,6.2,58,1.4,0
"Alimento para bebes, de 9 a 12 meses, carne, peru",111,11.5,6.2,58,1.4,0
"Alimento para bebes, de 9 a 12 meses, carne, tiras de peru",188,13.7,14.2,65,1.4,0.5
"Alimento para bebes, de 9 a 12 meses, carne, tiras de carne",184,13.4,14.6,70,1.1,0.2
"Alimento para bebes, de 9 a 12 meses, jantar, vegetais com massa e carne bovina",48,2.1,0.8,*,8,0
"Alimento para bebes, de 9 a 12 meses, jantar, vegetais com massa e carne bovina",48,2.1,0.8,*,8,0
"Alimento para bebes, de 1 a 2 anos, jantar, lasanha a bolonhesa",77,4.2,2.1,*,10,0"Alimento para bebes, de 6 a 8 meses, jantar, sopa de carne, macarrao talharim",63,2.44,2.26,8,8.18,1.3
"Alimento para bebes, de 6 a 8 meses, jantar, sopa de carne, macarrao talharim",63,2.44,2.26,8,8.18,1.3
"Alimento para bebes, ravioli, com queijo, com molho de tomate",99,3.6,2.2,7,16.3,0.1
"Alimento para bebes, ravioli, com queijo, com molho de tomate",99,3.6,2.2,7,16.3,0.1
"Alimento para bebes, de 6 a 8 meses, jantar, sopa de carne, macarrao talharim",63,2.44,2.26,8,8.18,1.3
"Alimento para bebes, de 1 a 2 anos, macarrao e queijo",82,3.5,2.6,7,11.2,0.5
"Alimento para bebes, de 9 a 12 meses, jantar, macarrao tipo espaguete com tomate e carne",68,2.57,1.37,5,11.42,1.1
"Alimento para bebes, de 9 a 12 meses, jantar, macarrao tipo espaguete com tomate e carne",68,2.57,1.37,5,11.42,1.1
