"Vitela, paleta, omoplata, so a parte magra, cozido, assado",171,25.64,6.88,0,0,119
"Vitela, contra-filet, carne magra e gordura, cru",152,19.07,7.81,0,0,78
"Vitela, contra-filet, carne magra e gordura, refogado",252,31.26,13.14,0,0,108
"Vitela, contra-filet, carne magra e gordura, cozido, assado",202,25.14,10.45,0,0,102
"Vitela, contra-filet, so a parte magra, cru",110,20.2,2.59,0,0,79
"Vitela, contra-filet, so a parte magra, refogado",204,33.96,6.51,0,0,113
"Vitela, contra-filet, so a parte magra, cozido, assado",168,26.32,6.22,0,0,104
"Vitela, em cubos para refogar, so a parte magra, cru",109,20.27,2.5,0,0,84
"Vitela, em cubos para refogar, so a parte magra, refogado",188,34.94,4.31,0,0,145
"Vitela, moida, cru",144,19.35,6.77,0,0,82
"Vitela, moida, grelhado",172,24.38,7.56,0,0,103
"Caca, antilope, cru",114,22.38,2.03,0,0,95
"Caca, antilope, cozido, assado",150,29.45,2.67,0,0,126
"Caca, urso, cru",161,20.1,8.3,0,0
"Caca, urso, cozido, fogo baixo",259,32.42,13.39,0,0,98
"Caca, castor, cru",146,24.05,4.8,0,0
"Caca, castor, cozido, assado",212,34.85,6.96,0,0,117
"Caca, bisao, cru",109,21.62,1.84,0,0,62
"Caca, bisao, cozido, assado",143,28.44,2.42,0,0,82
"Caca, javali, selvagem, cru",122,21.51,3.33,0,0
"Caca, javali, selvagem, cru",160,28.3,4.38,0,0,77
"Caca, bufalo, agua, cru",99,20.39,1.37,0,0,46
"Caca, bufalo, agua, cozido, assado",131,26.83,1.8,0,0,61
"Caca, caribu, cru",127,22.63,3.36,0,0,83
"Caca, caribu, cozido, assado",167,29.77,4.42,0,0,109
"Caca, veado, cru",120,22.96,2.42,0,0,85
"Caca, veado, cozido, assado",158,30.21,3.19,0,0,112
"Caca, alce, cru",111,22.95,1.45,0,0,55
"Caca, alce, cozido, assado",146,30.19,1.9,0,0,73
"Cabra, crua",109,20.6,2.31,0,0,57
"Caca, cabra, cozida, assado",143,27.1,3.03,0,0,75
"Caca, cavalo, cru",133,21.39,4.6,0,0,52
"Caca, cavalo, cozido, assado",175,28.14,6.05,0,0,68
"Caca, alce americano, cru",102,22.24,0.74,0,0,59
"Caca, alce americano, cozido, assado",134,29.27,0.97,0,0,78
"Caca, rato almiscarado, cru",162,20.76,8.1,0,0
"Caca, rato almiscarado, cozido, assado",234,30.09,11.74,0,0,121
"Caca, gamba, cozido, assado",221,30.2,10.2,0,0,129
"Caca, coelho, criacao, cru",136,20.05,5.55,0,0,57
"Caca, coelho, criacao, cozido, assado",197,29.06,8.05,0,0,82
"Caca, coelho, criacao, cozido, ensopado",206,30.38,8.41,0,0,86
"Caca, coelho, selvagem, cru",114,21.79,2.32,0,0,81
"Caca, coelho, selvagem, cozido, ensopado",173,33.02,3.51,0,0,123
"Caca, guaxinim, cozido, assado",255,29.2,14.5,0,0,97
"Caca, esquilo, cru",120,21.23,3.21,0,0,83
"Caca, esquilo, cozido, assado",173,30.77,4.69,0,0,121
"Cordeiro, miolo, cru",122,10.4,8.58,0,0,1352
"Cordeiro, miolo, refogado",145,12.55,10.17,0,0,2043
"Cordeiro, miolo, frito",273,16.97,22.19,0,0,2504
"Vitela, miolo, cru",118,10.32,8.21,0,0,1590
"Vitela, miolo, refogado",136,11.48,9.63,0,0,3100
"Vitela, miolo, frito",213,14.48,16.75,0,0,2120
"Cordeiro, coracao, cru",122,16.47,5.68,0.21,0,135
"Cordeiro, coracao, refogado",185,24.97,7.91,1.93,0,249
"Vitela, coracao, cru",110,17.18,3.98,0.08,0,104
"Vitela, coracao, refogado",186,29.12,6.75,0.13,0,176
"Cordeiro, rins, cru",97,15.74,2.95,0.82,0,337
"Cordeiro, rins, refogado",137,23.65,3.62,0.99,0,565
"Vitela, rins, cru",99,15.76,3.12,0.85,0,364
"Vitela, rins, refogado",163,26.32,5.66,0,0,791
"Cordeiro, figado, cru",139,20.38,5.02,1.78,0,371
"Cordeiro, figado, refogado",220,30.57,8.81,2.53,0,501
"Cordeiro, figado, frito",238,25.53,12.65,3.78,0,493
"Vitela, figado, cru",140,19.93,4.85,2.91,0,334
"Vitela, figado, refogado",192,28.42,6.26,3.77,0,511
"Vitela, figado, frito",193,27.37,6.51,4.47,0,485
"Cordeiro, pulmao, cru",95,16.7,2.6,0,0
"Cordeiro, pulmao, refogado",113,19.88,3.1,0,0,284
"Vitela, pulmao, cru",90,16.3,2.3,0,0,229
"Vitela, pulmao, refogado",104,18.74,2.64,0,0,263
"Cordeiro, pancreas, cru",152,14.84,9.82,0,0,260
"Cordeiro, pancreas, refogado",234,22.83,15.12,0,0,400
"Vitela, pancreas, cru",182,15,13.1,0,0,173
"Vitela, pancreas, refogado",256,29.1,14.6,0,0
"Cordeiro, baco, cru",101,17.2,3.1,0,0,250
"Cordeiro, baco, refogado",156,26.46,4.77,0,0,385
"Vitela, baco, cru",98,18.3,2.2,0,0,340
"Vitela, baco, refogado",129,24.08,2.89,0,0,447
"Vitela, timo, cru",101,17.21,3.07,0,0,250
"Vitela, timo, refogado",125,22.67,3.11,0,0,350
"Cordeiro, lingua, cru",222,15.7,17.17,0,0,156
"Cordeiro, lingua, refogado",275,21.57,20.28,0,0,189
"Vitela, lingua, cru",131,17.18,5.48,1.91,0,62
"Vitela, lingua, refogado",202,25.85,10.1,0,0,238
"Cordeiro, moido, cru",282,16.56,23.41,0,0,73
"Cordeiro, moido, grelhado",283,24.75,19.65,0,0,97
"Vitela, peito, gordura, cozido",521,9.4,53.35,0,0,95
"Vitela, dianteiro, peito, sem osso, carne magra e gordura, cru",208,17.47,14.75,0,71
"Vitela, dianteiro, peito, sem osso, carne magra e gordura, refogado",266,26.97,16.77,0,113
"Vitela, peito, ponta de agulha, sem osso, carne magra e gordura, refogado",282,25.93,18.95,0,112
"Vitela, peito, sem osso, carne magra e gordura, refogado",248,28.23,14.16,0,114
"Vitela, dianteiro, peito, sem osso, so a parte magra, refogado",218,30.32,9.8,0,116
"Vitela, musculo, carne magra e gordura, cru",113,19.15,3.48,0,75
"Vitela, musculo, carne magra e gordura, refogado",191,31.54,6.2,0,124
"Vitela, musculo, so a parte magra, cru",108,19.28,2.83,0,75
"Vitela, musculo, so a parte magra, refogado",177,32.22,4.33,0,0,126
"Bagel, natural, enriquecido, com propionato de Ca (inclui cebola, papoula, gergelim)",257,10.02,1.62,50.5,2.2,0
"Bagel, natural, tostado, enriquecido, com propionato de Ca (inclui cebola, papoula, gergelim)",288,11.14,1.72,57.11,2.6,0
"Bagel, ovo",278,10.6,2.1,53,2.3,24
"Bagel, canela-uva passa",274,9.8,1.7,55.2,2.3,0
"Bagel, canela-uva passa, tostado",294,10.6,1.8,59.3,2.5,0
"Bagel, farelo de aveia",255,10.7,1.2,53.3,3.6,0
"Biscoito, natural ou soro do leite, varejo, assado",338,6.2,11.03,53.87,1.3,1
"Biscoito, natural ou soro do leite, mistura seca",428,8,15.4,63.4,2.1,2
"Biscoito, natural ou soro do leite, mistura seca, preparada",335,7.3,12.1,48.4,1.8,4
"Biscoito, natural ou soro do leite, farinha refrigerada, gordura reduzida",270,6.7,7.83,43.7,2,0
"Biscoito, natural ou soro do leite, farinha refrigerada, gordura reduzida, assado",299,7.8,5.2,55.4,1.9,0
"Biscoito, natural ou soro do leite, farinha refrigerada, alto teor em gordura",307,6.66,10.58,46.32,0.7,1
"Biscoito, natural ou soro do leite, farinha refrigerada, alto teor em gordura, assado",326,7.38,9.83,51.88,0.9,1
"Biscoito, natural ou soro do leite, receita caseira",353,7,16.3,44.6,1.5,3
"Biscoito, graos variados, farinha refrigerada",263,6.1,5.6,47.4,0
"Pao, banana, caseiro, feito com margarina",326,4.3,10.5,54.6,1.1,43
"Pao, fuba, mistura seca, enriquecido",418,7,12.2,69.5,6.5,2
"Pao, fuba, mistura seca, preparada",330,6.6,9.58,54.45,2.3,57
"Pao, fuba, caseiro, feito com leite desnatado (2%)gordura",266,6.7,7.1,43.5,40
"Pao, trigo-moido",260,8.7,3.9,49.5,5.5,0
"Pao, ovo",287,9.5,6,47.8,2.3,51
"Pao, ovo, tostado",315,10.5,6.6,52.6,2.5,56
"Pao, frances ou vienense (inclui fermento)",289,11.75,1.83,56.44,2.4,0
"Pao, frances ou vienense, tostado (inclui fermento)",319,13,2.14,61.93,3.1,0
"Pao, italiano",271,8.8,3.5,50,2.7,0
"Pao, graos variados",265,13.36,4.23,43.34,7.4,0
"Pao, graos variados, tostado",288,14.52,4.6,47.11,8.1,0
"Pao, farelo de aveia",236,10.4,4.4,39.8,4.5,0
"Pao, farelo de aveia, tostado",259,11.4,4.8,43.7,4.9,0
"Pao, aveia",269,8.4,4.4,48.5,4,0
"Pao, aveia, tostado",292,9.2,4.8,52.7,4.3,0
"Pao, sirio, branco, enriquecido",275,9.1,1.2,55.7,2.2,0
"Pao, sirio, trigo integral",266,9.8,2.6,55,7.4,0
"Pao, proteina (inclui gluten)",245,12.1,2.2,43.8,3,0
"Pao, centeio integral",250,8.7,3.1,47.5,6.5,0
"Pao, centeio integral, tostado",275,9.5,3.4,52.2,7.1,0
"Pao, uva-passa, enriquecido",274,7.9,4.4,52.3,4.3,0
"Pao, uva-passa, tostado, enriquecido",297,8.6,4.8,56.9,4.7,0
"Pao, caloria reduzida, farelo de aveia",201,8,3.2,41.3,12,0
"Pao, caloria reduzida, farelo de aveia, tostado",239,9.5,3.8,49.2,14.3,0
"Pao, caloria reduzida, aveia",210,7.6,3.5,43.3,0
"Pao, caloria reduzida, centeio",203,9.1,2.9,40.5,12,0
"Pao, caloria reduzida, trigo",217,13.32,2.92,42.47,11.1,0
"Pao, caloria reduzida, branco",207,8.7,2.5,44.3,9.7,0
"Pao, farelo de arroz",243,8.9,4.6,43.5,4.9,0
"Pao, centeio",259,8.5,3.3,48.3,5.8,0
"Pao, centeio, tostado",284,9.4,3.6,53.1,6.4,0
"Pao, trigo",270,10.37,3.44,49.46,4.2,0
"Pao, trigo, tostado",313,12.96,4.27,55.77,4.7,0
"Pao, farelo de trigo",248,8.8,3.4,47.8,4,0
"Pao, germe de trigo",261,9.6,2.9,48.3,2.1,0
"Pao, de forma, varejo",265,9.15,3.19,49.06,2.7,0
"Pao, de forma, varejo, tostado",293,9,4,54.4,2.5,1
"Pao, de forma, caseiro, feito com leite em po sem gordura",274,7.7,2.6,53.6,2,0
"Pao, de forma, caseiro, feito com leite semi-desnatado (2%) gordura",285,7.9,5.7,49.6,2,3
"Pao, trigo integral, varejo",252,12.45,3.5,42.71,6,0
"Pao, trigo integral, varejo, tostado",306,16.27,4.07,51.16,9.2,0
"Pao, trigo integral, receita caseira",278,8.4,5.4,51.4,6,0
"Pao, trigo integral, caseiro, tostado",305,9.2,5.9,56.4,6.7,0
"Farinha de rosca, seco, natural",395,13.35,5.3,71.98,4.5,0
"Palitos de pao, natural",412,12,9.5,68.4,3,0
"Broa de fuba, mistura seca",389,10,4.2,76.7,14.3,0
"Broa de fuba, mistura seca, preparada",179,2.9,8.8,21.9,2.9,0
"Bolo de anjo, varejo",258,5.9,0.8,57.8,1.5,0
"Bolo de anjo, mistura seca",366,6.4,0.27,86.13,0.5,0
"Bolo de anjo, mistura seca, preparada",257,6.1,0.3,58.7,0.2,0
"Bolo, cenoura, mistura seca, pudim",415,5.1,9.8,79.2,0
"Bolo, recheio de cereja com glace de chocolate",264,2.4,12.5,38,1.2,42
"Bolo, chocolate, varejo com glace de chocolate",389,3.48,20.05,52.84,2.2,22
"Bolo, chocolate, mistura seca, pudim",391,4.6,8.14,80.16,2.3,0
"Bolo, chocolate, mistura seca",428,5.9,15.6,73,2.4,0
"Bolo, chocolate, receita caseira sem glace",371,5.3,15.1,53.4,1.6,58
"Bolo, branco, receita caseira com glace de coco",356,4.4,10.3,63.2,1,1
"Pao de minuto, queijo",339,7,15.2,44.3,1,85
"Pao de minuto, coberto com canela, varejo, enriquecido",418,6.8,23.3,46.7,2,32
"Pao de minuto, recheio de creme com glace de chocolate",331,5,10.8,53.8,2,69
"Pao de minuto, fruta",311,5.2,10.2,51.5,2.5,7
"Pao de minuto, coberto com canela, mistura seca",436,4.8,12,77.7,1.8,0
"Pao de minuto, coberto com canela, mistura seca, preparada",318,5.5,9.6,52.8,1.2,49
"Bolo de fruta, varejo",324,2.9,9.1,61.6,3.7,5
"Bolo, gengibre, mistura seca",437,4.4,13.8,74.6,1.7,0
"Bolo, gengibre, receita caseira",356,3.9,16.4,49.2,32
"Bolo, chocolate e baunilha, mistura seca, pudim",416,3.4,11.7,79.3,2.9,0
"Pao-de-lo, varejo, manteiga",353,5,13.96,53.64,0.6,66
"Pao-de-lo, varejo, exceto os com manteiga, enriquecido",389,5.2,17.9,52.5,1,58
"Bolo, branco, mistura seca, dietetico (inclui sabor limao)",397,3,8.4,79.6,0
"Bolo fofo, varejo",290,5.4,2.7,61,0.5,102
"Bolo fofo, receita caseira",297,7.3,4.3,57.7,170
"Bolo, branco, mistura seca, pudim, enriquecido",423,3.9,9.5,80.9,0.7,0
"Bolo, branco, mistura seca",372,4.12,3.69,81.34,1.1,0
"Bolo, branco, receita caseira sem glace",357,5.4,12.4,57.2,0.8,2
"Bolo, amarelo, varejo, com glace de chocolate",379,3.16,17.75,55.36,1.5,16
"Bolo, amarelo, varejo, com glace de baunilha",391,2.99,17.91,56.2,0.3,75
"Bolo, amarelo, mistura seca, pudim",423,4,9.8,80,0.7,0
"Bolo, amarelo, mistura seca, pudim",374,3.7,3.5,81.92,1.2,0
"Bolo, amarelo, receita caseira sem glace",361,5.3,14.6,53,0.7,54
"Cheesecake, varejo",321,5.5,22.5,25.5,0.4,55
"Cheesecake, mistura, sem cozimento",274,5.5,12.7,35.5,1.9,29
"Biscoito, brownies, varejo",405,4.8,16.3,63.9,2.1,17
"Biscoito, brownies, mistura seca",434,4,14.9,76.6,0
"Biscoito, brownies, receita caseira",466,6.2,29.1,50.2,73
"Biscoito, manteiga, varejo, enriquecido",467,6.1,18.8,68.9,0.8,117
"Biscoito, recheado, Doughnuts",349,5,3.7,78.3,2.8,0
"Biscoito, wafer de chocolate",433,6.6,14.2,72.7,3.4,2
"Biscoito, pingos de chocolate, varejo, normal, gordura reduzida",451,5.97,17.91,67.49,3,0
"Biscoito, pingos de chocolate, varejo, normal, alto teor em gordura, enriquecido",490,5.07,24.28,65.76,2,0
"Biscoito, pingos de chocolate, varejo, macio",444,3.63,19.77,65.75,1.8
"Biscoito, pingos de chocolate, mistura seca",497,4.6,25.2,66.1,0
"Biscoito, pingos de chocolate, farinha refrigerada",451,3.98,21.33,61.02,1.5,7
"Biscoito, pingos de chocolate, farinha refrigerada, assado",492,4.9,22.6,68.2,1.7,27
"Biscoito, pingos de chocolate, caseiro, feito com margarina",488,5.7,28.3,58.4,2.8,32
"Biscoito, chocolate, recheio de creme",463,5.21,19.13,71,2.9,0
"Biscoito, chocolate, recheio de creme, normal, coberto de chocolate",481,3.6,26.4,66.4,5.2,0
"Biscoito, chocolate, recheio extra de creme",497,4.33,24.52,68.2,2.7,0
"Biscoito, receita caseira (farinha, coco e acucar)",404,3.6,12.7,72.2,1.8,0
"Biscoito, fortune cookies",378,4.2,2.7,84,1.6,2
"Biscoito, marshmellow, coberto de chocolate",421,4,16.9,67.7,2,0
"Biscoito, rapadura",430,5.6,12.8,73.8,1,0
"Biscoito, aveia, varejo",450,6.2,18.1,68.7,2.8,0
"Biscoito, aveia, varejo, macio",409,6.1,14.7,65.7,2.7,5
"Biscoito, aveia, mistura seca",462,6.5,19.2,67.3,0
"Biscoito, aveia, farinha refrigerada",424,5.4,18.9,59.1,2.5,24
"Biscoito, aveia, farinha refrigerada, assado",471,6,21,65.7,2.8,26
"Biscoito, aveia, caseiro, com uva passa",435,6.5,16.2,68.4,33
"Biscoito, creme de amendoim, varejo",477,9.6,23.6,58.9,1.8,1
"Biscoito, creme de amendoim, varejo, macio",457,5.3,24.4,57.7,1.7,0
"Biscoito, creme de amendoim, farinha refrigerada",458,8.2,25,52.1,1.1,27
"Biscoito, creme de amendoim, farinha refrigerada, assado",503,9.1,27.5,57.3,1.2,30
"Biscoito, creme de amendoim, receita caseira",475,9,23.8,58.9,31
"Biscoito, creme de amendoim, recheio",478,8.8,21.1,65.6,1.9,0
"Biscoito, uva-passa, macio",401,4.1,13.6,68,1.2,2
"Biscoito, Doughnuts, varejo, natural",502,6.1,24.1,64.5,1.8,20
"Biscoito, Doughnuts, varejo, peca",542,4.9,32.5,58.3,1.8,33
"Biscoito, brownies, mistura seca, dietetico",426,2.9,12.5,80.4,4.2,0
"Biscoito, brownies, mistura seca, dietetico, preparada",384,3.8,11.1,71.3,3.7,0
"Biscoito, pingos de chocolate, varejo, dietetico",450,3.9,16.8,73.4,1.6,0
"Biscoito, chocolate, recheio de creme, dietetico",461,4.5,22.1,68,4.1,0
"Biscoito, aveia, varejo, dietetico",449,4.8,18,69.9,2.9,0
"Biscoito, creme de amendoim, recheio, dietetico",535,10,34,50.8,0
"Biscoito, wafer, coberto com acucar, recheio de creme, dietetico",502,3.1,25.7,66,0
"Biscoito, coberto com acucar, varejo, dietetico",431,4.1,13,76.8,0.9,0
"Biscoito, coberto com acucar, varejo (inclui baunilha)",478,5.1,21.1,67.9,0.8,51
"Biscoito, coberto com acucar, farinha refrigerada",436,4,19.48,61.22,0.9,11
"Biscoito, coberto com acucar, farinha refrigerada, assado",484,4.7,23.1,65.6,0.8,32
"Biscoito, coberto com acucar, caseiro, feito com margarina",472,5.9,23.4,60,1.2,26
"Biscoito, wafer, coberto com acucar, recheio de creme",502,3.84,23.24,70.64,1.6,0
"Biscoito, baunilha, recheio de creme",483,4.5,20,72.1,1.5,0
"Biscoito, wafer de baunilha, gordura reduzida",441,5,15.2,73.6,1.9,51
"Biscoito, wafer de baunilha, alto teor em gordura",473,4.3,19.4,71.1,2,0
"Bolacha, queijo",489,10.93,22.74,59.42,2.3,3
"Bolacha, tostada, centeio",366,7.9,1.3,82.2,16.5,0
"Bolacha, leite",455,7.6,15.8,69.7,1.9,11
"Bolacha, centeio, wafers, natural",334,9.6,0.9,80.4,22.9,0
"Bolacha, centeio, wafers, temperado",381,9,9.2,73.8,20.9,0
"Bolacha, saltines",418,9.45,8.66,74.05,2.8,0
"Bolacha, tipo aperitivo",510,6.75,26.39,61.46,2.3,0
"Bolacha, tipo aperitivo, com recheio de queijo",477,9.3,21.1,61.7,1.9,2
"Bolacha, trigo",456,8.95,17.36,67.35,3.7,0
"Bolacha, trigo integral",427,10.58,14.13,69.55,10.3,0
"Croissants, manteiga",406,8.2,21,45.8,2.6,67
"Croissants, maca",254,7.4,8.7,37.1,2.5,31
"Croissants, queijo",414,9.2,20.9,47,2.6,57
"Croutons, natural",407,11.9,6.6,73.5,5.1,0
"Croutons, temperado",465,10.8,18.3,63.5,5,7
"Doughnuts, tipo bolo, natural",418,5.87,23.55,45.63,1.6,9
"Doughnuts, tipo bolo, natural, coberto de chocolate ou glace",452,4.93,25.25,51.33,1.9,19
"Doughnuts, tipo bolo, natural, glaceado ou vitreo",426,5.2,22.9,50.8,1.5,32
"Doughnuts, tipo bolo, chocolate, glaceado ou vitreo",417,4.5,19.9,57.4,2.2,57
"Doughnuts, tipo bolo, trigo, glaceado ou vitreo",360,6.3,19.3,42.6,2.2,20
"Doughnuts, com fermento, recheio de creme",361,6.4,24.5,30,0.8,24
"Doughnuts, com fermento, vitreo, enriquecido",421,6.14,22.7,47.93,2.1,30
"Doughnuts, com fermento, recheio de geleia",340,5.9,18.7,39,0.9,26
"Bomba de chocolate, glace vitreo, receita caseira",262,6.4,15.7,24.2,0.6,127
"Panqueca, natural, congelado, pronto para esquentar",233,5.23,6.83,37.75,1,18
"Panqueca, natural, mistura seca, completa (INCL BTTRMLK)",368,9.77,3.1,73.65,2.9,2
"Panqueca, natural, mistura seca, completa, preparada",194,5.2,2.5,36.7,1.3,12
"Panqueca, natural, mistura seca, incompleta (INCL BTTRMLK)",355,10,1.7,73.6,5.4,0
"Panqueca, natural, mistura seca, incompleta, preparada",218,7.8,7.7,28.9,1.9,71
"Panqueca, natural, receita caseira",227,6.4,9.7,28.3,59
"Panqueca, trigo-mouro, mistura seca, incompleta",340,10.9,2.7,71.3,8.5,0
"Panqueca, dietetico, mistura seca",349,8.9,1.4,73.9,0
"Panqueca, trigo integral, mistura seca, incompleta",344,12.8,1.5,71,0
"Panqueca, trigo integral, mistura seca, incompleta, preparada",208,8.5,6.5,29.4,2.8,61
"Torta, maca, varejo, farinha enriquecida",237,1.9,11,34,1.6,0
"Torta, maca, receita caseira",265,2.4,12.5,37.1,0
"Torta, creme de banana, mistura, nao vai ao forno",251,3.4,12.9,31.6,0.6,29
"Torta, creme de banana, receita caseira",269,4.4,13.6,32.9,0.7,51
"Torta, cereja, varejo",260,2,11,39.8,0.8,0
"Torta, cereja, receita caseira",270,2.8,12.2,38.5,0
"Torta, creme de chocolate, varejo",353,4.15,22.41,38.44,0.8,12
"Torta, musse de chocolate, mistura, nao vai ao forno",260,3.5,15.4,29.6,35
"Torta, creme de coco, varejo",298,2.1,16.6,37.2,1.3,0
"Torta, creme de coco, mistura, nao vai ao forno",276,2.8,17.6,28.5,0.5,23
"Torta, manjar de coco, varejo",260,5.9,13.2,30.2,1.8,35
"Torta, pudim de ovos, varejo",210,5.5,11.6,20.8,1.6,33
"Torta, merengue de limao, varejo",268,1.5,8.7,47.2,1.2,45
"Torta, merengue de limao, receita caseira",285,3.8,12.9,39.1,53
"Torta, recheio de carne, receita caseira",289,2.6,10.8,48,2.6,0
"Torta, pessego",223,1.9,10,32.9,0.8,0
"Torta, peca, varejo",407,4.5,16.69,59.61,2.1,42
"Torta, peca, receita caseira",412,4.9,22.2,52.2,87
"Torta, abobora, varejo",243,3.9,9.75,34.83,1.8,26
"Torta, abobora, receita caseira",204,4.5,9.3,26.4,42
"Torta, creme de baunilha, receita caseira",278,4.8,14.4,32.6,0.6,62
"Massa de torta, tipo cookie, caseiro, assado",494,4.2,24.9,65.2,1.5,0
"Massa de torta, comum, mistura seca",518,6.9,31.4,52.1,0
"Massa de torta, comum, mistura seca, preparada, assada",501,6.7,30.4,50.4,1.8,0
"Massa de torta, comum, congelada, pronta para assar, enriquecida",457,6.16,26.07,48.62,2.5,0
"Massa de torta, comum, congelada, pronta para assar, assada",508,6.5,28.59,56.24,3.3,0
"Massa de torta, comum, caseiro, assada",527,6.4,34.6,47.5,1.7,0
"Paozinho, refeicao, natural, varejo",310,10.86,6.47,52.04,2,4
"Paozinho, refeicao, ovo",307,9.5,6.4,52,3.7,50
"Paozinho, refeicao, farelo de aveia",236,9.5,4.6,40.2,4.1,0
"Paozinho, refeicao, centeio",286,10.3,3.4,53.1,4.9,0
"Paozinho, refeicao, trigo",273,8.6,6.3,46,3.8,0
"Paozinho, refeicao, trigo integral",266,8.7,4.7,51.1,7.5,0
"Paozinho, frances",277,8.6,4.3,50.2,3.2,0
"Paozinho, hamburger ou cachorro quente, natural",278,9.87,3.76,50.15,2.1,0
"Paozinho, hamburger ou cachorro quente, graos variados",263,9.6,6,44.6,3.8,0
"Paozinho, hamburger ou cachorro quente, caloria reduzida",196,8.3,2,42.1,6.2,0
"Strudel, maca",274,3.3,11.2,41.1,2.2,6
"Paozinho doce, queijo",360,7.1,18.3,43.7,1.2,76
"Paozinho doce, canela, varejo com uva passa",372,6.2,16.4,50.9,2.4,66
"Paozinho doce, canela, farinha refrigerada, glaceado",333,5,12.2,51.6,0
"Paozinho doce, canela, farinha refrigerada, glaceado, assado",362,5.4,13.2,56.1,0
"Waffles, natural, congelado, pronto para esquentar",285,6.47,9.7,42.98,2.2,14
"Waffles, natural, receita caseira",291,7.9,14.1,32.9,69
"Fermento, em po para assar, duplo efeito, sodio sulfato de aluminio",53,0,0,27.7,0.2,0
"Fermento, em po para assar, duplo efeito, fosfato de calcio",51,0.1,0,24.1,0.2,0
"Fermento, em po para assar, sodio baixo",97,0.1,0.4,46.9,2.2,0
"Fermento, bicarbonato de sodio",0,0,0,0,0,0
"Fermento, levedura, condensado",105,8.4,1.9,18.1,8.1,0
"Fermento, levedura, ativo seco",325,40.44,7.61,41.22,26.9,0
"Farinha de rosca, temperada",383,14.13,5.48,68.49,4.9,1
"Biscoito, aveia, caseiro, sem uva-passa",447,6.8,17.9,66.4,36
"Biscoito, pingos de chocolate, caseiro, feito com manteiga",488,5.7,28.4,58.2,70
"Pao, proteina, tostado (inclui gluten)",270,13.2,2.4,48.1,3.3,0
"Pao, farelo de arroz, tostado",264,9.7,5,47.3,5.3,0
"Pao, germe de trigo, tostado",293,10.7,3.3,54.3,2.3,1
"Panqueca, soro do leite, receita caseira",227,6.8,9.3,28.7,58
"Paozinho, refeicao, natural, caseiro, feito com leite desnatado (2%)gordura",316,8.5,7.3,53.4,1.9,35
"Massa de torta, tipo cookie, caseira, wafer de chocolate, fria",506,5.1,31.1,54.4,1.5,1
"Massa de torta, tipo cookie, receita caseira, fria",484,4.1,24.4,63.9,1.5,0
"Massa de torta, tipo cookie, caseira, wafer de baunilha, fria",531,3.7,36.2,50.2,0.1,39
"Massa de torta, comum, caseira, sem assar",469,5.7,30.8,42.3,3.4,0
"Bagel, natural, enriquecido, sem propionato de calcio (inclui cebola, papoula, gergelim)",275,10.5,1.6,53.4,2.3,0
"Bagel, natural, nao enriquecido, com propionato de calcio (inclui cebola, papoula, gergelim)",275,10.5,1.6,53.4,2.3,0
"Bagel, natural, nao enriquecido, sem propionato de calcio (inclui cebola, papoula, gergelim)",275,10.5,1.6,53.4,2.3,0
"Pao, fuba, mistura seca, nao enriquecido",418,7,12.2,69.5,6.5,2
"Pao, sirio, branco, nao enriquecido",275,9.1,1.2,55.7,2.2,0
"Pao, uva passa, nao enriquecido",274,7.9,4.4,52.3,4.3,0
"Pao, de forma, varejo, pobre em Na",267,8.2,3.6,49.6,2.3,1
"Pao de minuto, coberto com canela, varejo, nao enriquecido",418,6.8,23.3,46.7,2,32
"Pao-de-lo, varejo, exceto os com manteiga, nao enriquecido",389,5.2,17.9,52.5,1,58
"Bolo, branco, mistura seca, pudim, nao enriquecido",423,3.9,9.5,81,0.7,0
"Bolo, amarelo, mistura seca, normal, nao enriquecido",432,4.4,11.6,78.1,1.1,2
"Biscoito, manteiga, varejo, nao enriquecido",467,6.1,18.8,68.9,0.8,117
"Biscoito, pingos de chocolate, varejo, normal, alto teor em gordura, nao enriquecido",481,5.4,22.6,66.8,2.5,0
"Bolacha, saltines, pobre em sal",421,9.5,8.85,74.34,2.9,0
"Bolacha, saltines, sem sal",434,9.2,11.8,71.5,3,0
"Bolacha, aperitivo, normal, pobre em sal",502,7.4,25.3,61,1.6,0
"Bolacha, trigo, hipocloretada",473,8.6,20.6,64.9,4.5,0
"Bolacha, trigo integral, pobre em sal",443,8.8,17.2,68.6,10.5,0
"Pao, de forma, varejo, tostado, pobre em Na",293,9,4,54.4,1
"Bolacha, queijo, pobre em Na",503,10.1,25.3,58.2,2.4,13
"Doughnuts, com fermento, vitreo, nao enriquecido",403,6.4,22.8,44.3,1.2,6
"Torta, maca, varejo, farinha nao enriquecida",237,1.9,11,34,1.6,0
"Massa de torta, comum, congelada, pronta para assar, nao enriquecida",457,3.9,29.2,44.1,0.9,0
"Pao-de-lo, varejo, sem gordura",283,5.4,1.2,61,1.1,0
"Bolo, amarelo, mistura seca, dietetica",404,4.7,5.5,84.1,1.3,0
"Biscoito, aveia, varejo, sem gordura",326,5.9,1.5,78.6,7.3,0
"Bolacha, saltines, sem gordura, pobre em sodio",393,10.5,1.6,82.3,2.7,0
Pao de batata,266,12.5,3.13,47.07,6.3,0
Pao de queijo,408,10.42,20.83,44.83,2.1,10
"Focaccia, italiana, sem recheio",249,8.77,7.89,35.82,1.8,0
